Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,24,Angola,5419,Yield,114.0,Sorghum,2020,2020,100 g/ha,2286,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,114.0,Sorghum,2021,2021,100 g/ha,2269,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2016,2016,100 g/ha,6323,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2017,2017,100 g/ha,9093,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2018,2018,100 g/ha,9829,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2019,2019,100 g/ha,10303,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2020,2020,100 g/ha,10398,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,141.0,Soya beans,2021,2021,100 g/ha,10242,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2016,2016,100 g/ha,389904,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2017,2017,100 g/ha,390013,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2018,2018,100 g/ha,390010,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2019,2019,100 g/ha,390523,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2020,2020,100 g/ha,394254,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1802.0,Sugar cane,2021,2021,100 g/ha,393167,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2016,2016,100 g/ha,7072,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2017,2017,100 g/ha,7079,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2018,2018,100 g/ha,7090,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2019,2019,100 g/ha,7087,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2020,2020,100 g/ha,7092,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1445.0,Sunflower seed,2021,2021,100 g/ha,7098,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2016,2016,100 g/ha,111218,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2017,2017,100 g/ha,86022,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2018,2018,100 g/ha,94719,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2019,2019,100 g/ha,94246,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2020,2020,100 g/ha,94716,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1530.0,Sweet potatoes,2021,2021,100 g/ha,95163,A,Official figure,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2016,2016,100 g/ha,26255,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2017,2017,100 g/ha,25603,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2018,2018,100 g/ha,26173,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2019,2019,100 g/ha,26277,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2020,2020,100 g/ha,26318,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1234.0,Tomatoes,2021,2021,100 g/ha,26580,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2016,2016,100 g/ha,10239,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2017,2017,100 g/ha,10262,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2018,2018,100 g/ha,10303,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2019,2019,100 g/ha,10297,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2020,2020,100 g/ha,10317,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,1970.0,Unmanufactured tobacco,2021,2021,100 g/ha,10162,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2016,2016,100 g/ha,8829,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2017,2017,100 g/ha,8580,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2018,2018,100 g/ha,9117,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2019,2019,100 g/ha,8838,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2020,2020,100 g/ha,8841,E,Estimated value,
QCL,Crops and livestock products,24,Angola,5419,Yield,111.0,Wheat,2021,2021,100 g/ha,8930,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2016,2016,100 g/ha,48560,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2017,2017,100 g/ha,48419,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2018,2018,100 g/ha,48575,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2019,2019,100 g/ha,48517,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2020,2020,100 g/ha,48503,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1312.0,Bananas,2021,2021,100 g/ha,48532,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2016,2016,100 g/ha,8381,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2017,2017,100 g/ha,8150,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2018,2018,100 g/ha,8751,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2019,2019,100 g/ha,9247,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2020,2020,100 g/ha,9370,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1701.0,"Beans, dry",2021,2021,100 g/ha,9471,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2016,2016,100 g/ha,3250,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2017,2017,100 g/ha,3337,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2018,2018,100 g/ha,3493,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2019,2019,100 g/ha,3554,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2020,2020,100 g/ha,3625,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1372.0,"Cashew nuts, in shell",2021,2021,100 g/ha,3697,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2016,2016,100 g/ha,130623,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2017,2017,100 g/ha,129097,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2018,2018,100 g/ha,136028,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2019,2019,100 g/ha,141731,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2020,2020,100 g/ha,120146,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1520.01,"Cassava, fresh",2021,2021,100 g/ha,116547,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2016,2016,100 g/ha,6931,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2017,2017,100 g/ha,6981,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2018,2018,100 g/ha,7015,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2019,2019,100 g/ha,7062,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2020,2020,100 g/ha,7108,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1447.0,Castor oil seeds,2021,2021,100 g/ha,7154,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2016,2016,100 g/ha,31833,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,2017,100 g/ha,30840,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2018,2018,100 g/ha,33681,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,2019,100 g/ha,31031,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,100 g/ha,48878,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1652.0,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,2021,100 g/ha,41753,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,2016,100 g/ha,31833,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,2017,100 g/ha,30840,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,2018,100 g/ha,23335,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,2019,100 g/ha,31031,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,100 g/ha,35899,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1231.0,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,2021,100 g/ha,41753,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2016,2016,100 g/ha,10623,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2017,2017,100 g/ha,10177,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2018,2018,100 g/ha,9321,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2019,2019,100 g/ha,8631,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2020,2020,100 g/ha,7990,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1460.0,"Coconuts, in shell",2021,2021,100 g/ha,7349,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2016,2016,100 g/ha,1952,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2017,2017,100 g/ha,1944,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2018,2018,100 g/ha,1942,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2019,2019,100 g/ha,1946,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2020,2020,100 g/ha,1944,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1610.0,"Coffee, green",2021,2021,100 g/ha,1944,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2016,2016,100 g/ha,24421,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2017,2017,100 g/ha,24433,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2018,2018,100 g/ha,23993,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2019,2019,100 g/ha,24281,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2020,2020,100 g/ha,24236,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1314.0,Dates,2021,2021,100 g/ha,24170,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2016,2016,100 g/ha,6071,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2017,2017,100 g/ha,6116,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2018,2018,100 g/ha,6474,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2019,2019,100 g/ha,7992,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2020,2020,100 g/ha,5898,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1193.0,Fonio,2021,2021,100 g/ha,6064,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2016,2016,100 g/ha,8607,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2017,2017,100 g/ha,8521,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2018,2018,100 g/ha,9983,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2019,2019,100 g/ha,9761,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2020,2020,100 g/ha,9992,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,142.0,"Groundnuts, excluding shelled",2021,2021,100 g/ha,10503,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,100 mg/An,9191,A,Official figure,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2016,2016,No/An,18,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,100 mg/An,9060,A,Official figure,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2017,2017,No/An,18,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,100 mg/An,8922,A,Official figure,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2018,2018,No/An,18,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,100 mg/An,8937,A,Official figure,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2019,2019,No/An,18,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,100 mg/An,9208,A,Official figure,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2020,2020,No/An,18,A,Official figure,
QCL,Crops and livestock products,204,Benin,5410,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,100 mg/An,9022,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5413,Yield,231.0,"Hen eggs in shell, fresh",2021,2021,No/An,19,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2016,2016,100 g/ha,18151,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2017,2017,100 g/ha,17799,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2018,2018,100 g/ha,17611,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2019,2019,100 g/ha,17416,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2020,2020,100 g/ha,17200,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1499.01,Karite nuts (sheanuts),2021,2021,100 g/ha,16983,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2016,2016,100 g/ha,2999,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2017,2017,100 g/ha,2996,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2018,2018,100 g/ha,2992,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2019,2019,100 g/ha,2987,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2020,2020,100 g/ha,2983,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1379.02,Kola nuts,2021,2021,100 g/ha,2979,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2016,2016,100 g/ha,13762,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2017,2017,100 g/ha,13215,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2018,2018,100 g/ha,13040,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2019,2019,100 g/ha,10752,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2020,2020,100 g/ha,12718,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,112.0,Maize (corn),2021,2021,100 g/ha,12064,A,Official figure,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2016,2016,100 g/ha,45187,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2017,2017,100 g/ha,47438,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2018,2018,100 g/ha,46038,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2019,2019,100 g/ha,46210,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2020,2020,100 g/ha,46559,E,Estimated value,
QCL,Crops and livestock products,204,Benin,5419,Yield,1316.0,"Mangoes, guavas and mangosteens",2021,2021,100 g/ha,46269,E,Estimated value,
